client_id,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
37393,182,1,1,2,1,
37394,668,2,1,2,1,
37395,449,1,0,1,1,
37396,90,2,0,1,0,
37397,582,1,0,1,1,
37398,169,2,1,0,0,
37399,115,2,1,0,0,
37400,249,1,1,2,0,
37401,1336,2,0,1,1,
37402,150,1,2,2,0,
37403,239,2,1,0,1,
37404,90,1,2,0,0,
37405,251,2,2,0,0,
37406,641,1,0,1,1,
37407,576,1,0,1,1,
37408,699,2,1,0,0,
37409,73,1,1,2,1,
37410,147,2,1,0,1,
37411,398,4,1,0,1,
37412,100,1,0,1,0,
37413,119,4,0,1,0,
37414,313,2,1,0,1,
37415,90,2,1,2,0,
37416,307,1,0,1,1,
37417,236,1,1,2,0,
37418,131,1,1,0,1,
37419,267,1,0,1,1,
37420,93,1,3,2,0,
37421,417,1,0,1,1,
37422,87,1,2,0,0,
37423,77,3,0,1,0,
37424,82,1,0,1,0,
37425,810,3,2,0,1,
37426,161,2,0,1,0,
37427,150,2,0,1,0,
37428,305,3,1,0,0,
37429,202,1,0,1,0,
37430,332,1,0,1,1,
37431,153,1,0,1,0,
37432,113,1,0,1,0,
37433,338,2,1,2,1,
37434,96,1,0,1,0,
37435,71,1,0,1,0,
37436,301,1,0,1,0,
37437,123,1,0,1,0,
37438,192,1,0,1,0,
37439,363,1,2,2,0,
37440,96,2,1,2,0,
37441,188,1,0,1,0,
37442,124,1,1,2,0,
37443,174,1,0,1,0,
37444,44,1,1,2,0,
37445,222,2,2,0,0,
37446,246,1,0,1,0,
37447,96,1,1,0,0,
37448,120,1,1,0,0,
37449,243,1,0,1,0,
37450,543,1,0,1,0,
37451,227,1,0,1,0,
37452,162,1,1,2,0,
37453,289,2,0,1,1,
37454,298,1,0,1,0,
37455,331,2,0,1,0,
37456,111,5,0,1,0,
37457,489,5,0,1,1,
37458,255,2,1,0,0,
37459,73,2,1,2,0,
37460,101,4,2,0,0,
37461,784,3,3,0,1,
37462,222,1,0,1,1,
37463,425,2,0,1,1,
37464,181,1,0,1,0,
37465,254,3,1,2,1,
37466,1175,3,0,1,0,
37467,414,1,0,1,1,
37468,102,1,1,2,0,
37469,200,1,1,0,0,
37470,148,2,0,1,1,
37471,220,2,1,0,0,
37472,402,2,0,1,0,
37473,315,2,1,2,1,
37474,105,1,0,1,0,
37475,368,1,0,1,0,
37476,150,3,1,0,0,
37477,485,3,1,2,0,
37478,282,1,0,1,1,
37479,307,1,1,0,0,
37480,399,1,1,0,1,
37481,164,1,0,1,0,
37482,791,2,0,1,0,
37483,1152,2,1,2,0,
37484,138,2,1,0,0,
37485,138,2,0,1,0,
37486,328,2,0,1,0,
37487,72,3,0,1,0,
37488,136,1,2,0,0,
37489,192,3,0,1,1,
37490,78,2,0,1,0,
37491,347,2,0,1,0,
37492,464,4,0,1,1,
37493,189,2,1,2,0,
37494,160,1,0,1,0,
37495,293,2,2,2,1,
37496,233,1,0,1,0,
37497,105,1,0,1,0,
37498,227,2,1,0,1,
37499,100,1,0,1,0,
37500,57,1,0,1,0,
37501,129,1,0,1,0,
37502,74,2,0,1,0,
37503,103,1,1,2,0,
37504,213,1,0,1,0,
37505,284,1,1,0,0,
37506,219,1,0,1,0,
37507,477,2,0,1,1,
37508,73,1,1,0,0,
37509,204,3,1,0,1,
37510,726,1,0,1,0,
37511,75,1,1,0,0,
37512,344,1,1,0,0,
37513,135,1,3,2,0,
37514,112,1,0,1,0,
37515,99,1,0,1,0,
37516,185,2,2,2,0,
37517,371,2,0,1,0,
37518,143,1,1,2,0,
37519,99,1,0,1,0,
37520,146,1,0,1,0,
37521,284,1,0,1,0,
37522,738,1,0,1,1,
37523,75,1,2,2,0,
37524,320,2,1,2,1,
37525,135,2,0,1,0,
37526,92,2,1,0,0,
37527,53,2,1,2,0,
37528,240,2,0,1,0,
37529,479,1,0,1,1,
37530,154,2,0,1,0,
37531,236,3,0,1,0,
37532,238,2,1,0,0,
37533,158,1,0,1,0,
37534,275,1,0,1,0,
37535,319,4,2,2,0,
37536,354,3,0,1,1,
37537,126,2,0,1,0,
37538,275,6,0,1,1,
37539,182,2,2,0,0,
37540,150,2,0,1,1,
37541,233,2,0,1,0,
37542,176,2,0,1,0,
37543,156,2,0,1,1,
37544,172,4,0,1,1,
37545,185,3,1,0,0,
37546,126,3,0,1,0,
37547,180,1,2,0,0,
37548,98,1,1,0,0,
37549,117,1,0,1,0,
37550,225,1,0,1,1,
37551,209,2,2,2,1,
37552,319,1,1,0,0,
37553,257,1,1,0,0,
37554,230,1,0,1,0,
37555,436,1,1,2,1,
37556,415,1,0,1,0,
37557,260,1,0,1,0,
37558,92,3,2,2,0,
37559,326,3,0,1,1,
37560,253,1,0,1,0,
37561,78,1,1,0,0,
37562,260,2,1,0,0,
37563,190,2,1,0,0,
37564,107,3,0,1,0,
37565,186,1,0,1,1,
37566,137,1,1,2,1,
37567,105,1,0,1,0,
37568,125,1,0,1,1,
37569,553,1,0,1,0,
37570,94,4,0,1,1,
37571,276,2,0,1,1,
37572,182,6,1,0,1,
37573,100,2,0,1,1,
37574,482,2,0,1,0,
37575,201,1,0,1,1,
37576,88,5,0,1,0,
37577,391,3,1,0,1,
37578,190,3,1,0,1,
37579,498,2,1,0,1,
37580,880,3,0,1,1,
37581,153,2,1,2,0,
37582,260,3,0,1,1,
37583,148,2,0,1,0,
37584,142,2,1,0,0,
37585,99,3,0,1,0,
37586,70,3,0,1,0,
37587,140,11,0,1,0,
37588,211,3,0,1,1,
37589,224,3,0,1,0,
37590,159,2,2,2,0,
37591,313,4,2,0,0,
37592,297,1,0,1,0,
37593,110,1,2,0,0,
37594,405,1,0,1,1,
37595,80,1,1,0,0,
37596,138,1,0,1,0,
37597,308,1,1,2,1,
37598,43,1,2,0,0,
37599,116,1,0,1,0,
37600,75,1,0,1,0,
37601,152,1,0,1,0,
37602,348,1,0,1,1,
37603,186,1,0,1,1,
37604,199,1,0,1,1,
37605,133,1,0,1,0,
37606,551,2,0,1,0,
37607,123,1,0,1,0,
37608,80,1,0,1,0,
37609,286,1,0,1,1,
37610,163,1,1,2,1,
37611,156,1,0,1,0,
37612,97,2,0,1,0,
37613,220,1,0,1,1,
37614,473,1,0,1,0,
37615,122,1,0,1,0,
37616,237,1,1,0,0,
37617,109,1,1,0,0,
37618,115,1,0,1,0,
37619,123,1,0,1,0,
37620,123,2,1,2,0,
37621,366,2,0,1,0,
37622,343,2,1,0,1,
37623,123,1,0,1,0,
37624,711,1,0,1,1,
37625,207,1,1,2,1,
37626,628,1,0,1,0,
37627,341,1,2,2,1,
37628,130,2,1,0,0,
37629,241,2,0,1,0,
37630,192,1,0,1,0,
37631,340,1,0,1,1,
37632,148,1,2,0,0,
37633,606,1,1,2,1,
37634,300,1,0,1,0,
37635,156,1,1,0,1,
37636,109,1,0,1,0,
37637,162,2,1,0,1,
37638,33,2,0,1,0,
37639,460,2,0,1,1,
37640,278,1,0,1,1,
37641,212,1,0,1,0,
37642,243,2,0,1,0,
37643,249,2,1,2,1,
37644,177,1,0,1,0,
37645,205,1,0,1,1,
37646,543,1,1,0,0,
37647,147,1,1,0,0,
37648,113,1,2,2,0,
37649,215,1,1,0,1,
37650,161,1,1,0,1,
37651,90,1,0,1,0,
37652,96,1,0,1,0,
37653,108,1,0,1,0,
37654,210,2,1,0,0,
37655,101,1,0,1,0,
37656,360,1,0,1,0,
37657,66,1,1,0,0,
37658,148,1,2,0,1,
37659,117,1,0,1,0,
37660,363,1,0,1,0,
37661,216,1,0,1,1,
37662,587,2,1,0,1,
37663,193,1,1,2,1,
37664,370,2,0,1,1,
37665,395,1,0,1,1,
37666,532,1,1,0,1,
37667,301,1,1,0,1,
37668,307,1,0,1,0,
37669,197,2,1,0,0,
37670,280,3,0,1,0,
37671,441,1,0,1,1,
37672,396,3,0,1,0,
37673,431,4,0,1,0,
37674,220,5,0,1,0,
37675,536,1,1,2,1,
37676,206,4,0,1,0,
37677,578,2,0,1,0,
37678,250,1,1,0,0,
37679,207,4,0,1,0,
37680,65,1,0,1,0,
37681,238,4,0,1,1,
37682,768,2,2,0,1,
37683,225,2,0,1,1,
37684,89,1,0,1,0,
37685,98,2,0,1,0,
37686,240,2,0,1,1,
37687,173,1,1,2,1,
37688,164,1,0,1,1,
37689,170,1,0,1,0,
37690,232,3,0,1,1,
37691,67,1,1,2,0,
37692,76,1,0,1,0,
37693,145,1,2,2,1,
37694,328,1,1,0,0,
37695,195,1,0,1,1,
37696,484,1,0,1,0,
37697,321,2,0,1,0,
37698,196,2,0,1,0,
37699,65,5,0,1,0,
37700,80,2,0,1,0,
37701,82,3,3,0,0,
37702,338,1,0,1,1,
37703,262,2,1,0,0,
37704,329,3,1,2,1,
37705,84,1,0,1,0,
37706,267,1,0,1,1,
37707,474,1,0,1,1,
37708,377,6,1,2,1,
37709,97,2,0,1,0,
37710,151,1,1,2,1,
37711,928,1,0,1,0,
37712,68,1,1,0,0,
37713,149,1,2,2,1,
37714,83,5,0,1,0,
37715,188,2,1,0,0,
37716,217,1,2,0,1,
37717,69,1,1,0,0,
37718,131,1,0,1,0,
37719,147,1,1,0,0,
37720,158,1,0,1,1,
37721,157,1,0,1,0,
37722,99,1,1,0,0,
37723,184,1,0,1,1,
37724,201,2,0,1,0,
37725,64,1,0,1,0,
37726,63,2,1,2,1,
37727,78,3,0,1,1,
37728,75,1,0,1,0,
37729,320,2,1,2,1,
37730,228,4,0,1,1,
37731,139,1,0,1,0,
37732,89,1,1,0,0,
37733,102,1,1,0,0,
37734,146,1,1,0,0,
37735,406,1,0,1,0,
37736,61,1,1,0,0,
37737,374,1,0,1,1,
37738,168,1,1,2,1,
37739,69,1,1,0,0,
37740,92,1,0,1,0,
37741,96,1,1,0,0,
37742,64,1,0,1,0,
37743,273,1,0,1,1,
37744,104,2,0,1,0,
37745,204,1,1,0,1,
37746,90,1,1,0,0,
37747,200,1,4,0,0,
37748,53,1,0,1,0,
37749,44,1,1,0,0,
37750,298,1,0,1,0,
37751,276,1,0,1,1,
37752,531,2,1,2,1,
37753,91,2,1,2,1,
37754,72,1,1,0,0,
37755,116,1,0,1,1,
37756,126,1,2,2,1,
37757,252,1,0,1,1,
37758,159,1,2,2,1,
37759,171,3,1,0,0,
37760,343,2,1,2,1,
37761,419,5,2,2,0,
37762,252,4,0,1,1,
37763,744,1,2,2,1,
37764,438,1,1,2,1,
37765,73,3,1,0,0,
37766,62,2,0,1,0,
37767,323,2,0,1,0,
37768,227,2,0,1,0,
37769,467,2,1,2,1,
37770,232,2,0,1,1,
37771,712,2,0,1,1,
37772,315,1,0,1,0,
37773,420,4,0,1,0,
37774,100,1,0,1,0,
37775,401,1,0,1,0,
37776,55,1,2,0,0,
37777,349,1,0,1,0,
37778,143,2,0,1,0,
37779,79,2,1,2,0,
37780,497,2,1,0,0,
37781,109,2,0,1,0,
37782,103,3,0,1,0,
37783,142,2,0,1,1,
37784,50,3,0,1,0,
37785,188,3,0,1,0,
37786,79,2,2,2,0,
37787,158,2,0,1,0,
37788,511,1,1,0,1,
37789,192,1,1,2,1,
37790,585,4,0,1,0,
37791,133,1,1,0,0,
37792,83,1,2,0,0,
37793,41,2,0,1,0,
37794,173,1,0,1,0,
37795,279,1,1,0,0,
37796,47,1,1,0,0,
37797,275,1,0,1,0,
37798,130,2,0,1,1,
37799,76,1,0,1,0,
37800,479,1,0,1,1,
37801,95,2,0,1,1,
37802,186,3,1,0,0,
37803,531,3,1,2,1,
37804,360,5,0,1,0,
37805,242,6,1,2,1,
37806,159,2,1,2,0,
37807,555,3,0,1,1,
37808,291,2,2,2,1,
37809,161,3,1,2,0,
37810,89,5,1,0,0,
37811,415,3,0,1,1,
37812,78,6,1,2,0,
37813,128,3,0,1,1,
37814,240,3,1,0,0,
37815,187,1,1,0,0,
37816,210,4,0,1,1,
37817,75,1,1,0,0,
37818,323,1,0,1,1,
37819,76,1,2,2,0,
37820,103,1,0,1,0,
37821,359,3,0,1,0,
37822,146,4,0,1,0,
37823,700,4,1,0,1,
37824,64,3,0,1,0,
37825,148,1,0,1,0,
37826,1112,1,0,1,0,
37827,259,3,1,2,1,
37828,154,2,0,1,0,
37829,212,1,0,1,1,
37830,445,3,0,1,1,
37831,460,1,2,0,1,
37832,148,2,0,1,0,
37833,398,2,1,0,1,
37834,81,1,1,2,1,
37835,294,1,0,1,0,
37836,118,2,0,1,0,
37837,119,2,1,2,0,
37838,109,2,0,1,0,
37839,207,3,1,0,0,
37840,67,3,1,0,0,
37841,268,3,0,1,0,
37842,630,2,0,1,0,
37843,50,1,0,1,0,
37844,248,1,0,1,0,
37845,121,1,2,0,0,
37846,90,1,2,0,0,
37847,81,1,1,0,0,
37848,65,1,2,0,0,
37849,359,1,0,1,0,
37850,207,3,1,2,1,
37851,255,1,0,1,0,
37852,133,1,0,1,0,
37853,622,1,0,1,1,
37854,173,1,0,1,1,
37855,517,2,1,0,1,
37856,283,1,0,1,0,
37857,94,3,0,1,0,
37858,36,2,0,1,0,
37859,247,2,0,1,0,
37860,155,2,2,0,1,
37861,207,8,1,0,1,
37862,368,2,0,1,0,
37863,98,2,2,2,1,
37864,72,2,1,0,0,
37865,69,2,2,0,0,
37866,102,2,1,0,0,
37867,115,3,0,1,0,
37868,245,4,0,1,0,
37869,54,5,0,1,0,
37870,160,3,1,0,1,
37871,473,2,1,2,1,
37872,62,1,1,0,0,
37873,114,1,0,1,0,
37874,83,1,0,1,0,
37875,186,3,1,2,1,
37876,121,12,0,1,0,
37877,81,1,2,0,0,
37878,267,1,1,0,1,
37879,106,1,1,0,0,
37880,470,1,2,0,1,
37881,98,3,0,1,0,
37882,271,2,0,1,1,
37883,139,1,0,1,0,
37884,79,1,2,0,0,
37885,89,1,0,1,0,
37886,197,2,0,1,0,
37887,81,5,0,1,0,
37888,69,2,0,1,0,
37889,97,5,0,1,0,
37890,265,2,1,2,1,
37891,157,2,0,1,0,
37892,28,2,0,1,0,
37893,513,13,2,0,0,
37894,91,2,0,1,0,
37895,99,3,1,0,0,
37896,137,2,2,2,0,
37897,115,1,0,1,0,
37898,490,1,0,1,0,
37899,76,1,0,1,0,
37900,368,1,0,1,0,
37901,86,1,0,1,0,
37902,77,1,0,1,0,
37903,212,1,0,1,1,
37904,82,1,0,1,1,
37905,181,1,1,0,1,
37906,531,2,0,1,1,
37907,106,4,2,0,0,
37908,55,6,1,0,0,
37909,207,2,1,0,0,
37910,140,2,0,1,1,
37911,233,2,0,1,1,
37912,61,3,0,1,0,
37913,172,4,0,1,0,
37914,121,3,0,1,1,
37915,95,1,1,2,0,
37916,385,1,1,2,1,
37917,114,1,0,1,0,
37918,420,1,1,2,0,
37919,471,1,1,2,1,
37920,60,1,0,1,0,
37921,225,1,0,1,0,
37922,444,1,1,0,1,
37923,144,2,1,0,0,
37924,104,1,1,0,0,
37925,365,1,1,2,1,
37926,331,1,0,1,1,
37927,259,1,1,2,0,
37928,268,1,1,0,0,
37929,224,1,1,0,1,
37930,531,1,0,1,0,
37931,167,1,2,2,0,
37932,81,1,1,0,0,
37933,733,1,1,2,1,
37934,72,2,0,1,0,
37935,2055,1,0,1,0,
37936,56,2,0,1,0,
37937,73,2,0,1,0,
37938,104,2,0,1,0,
37939,328,2,1,2,1,
37940,166,1,0,1,0,
37941,520,1,0,1,1,
37942,730,1,1,0,1,
37943,351,2,0,1,0,
37944,181,1,0,1,0,
37945,384,1,0,1,0,
37946,369,1,0,1,0,
37947,204,1,0,1,0,
37948,101,1,0,1,0,
37949,205,2,0,1,0,
37950,128,1,0,1,0,
37951,113,1,0,1,0,
37952,879,1,0,1,1,
37953,293,1,1,2,1,
37954,230,1,2,2,1,
37955,563,1,0,1,1,
37956,123,3,0,1,0,
37957,555,2,0,1,1,
37958,313,1,0,1,0,
37959,156,2,2,0,0,
37960,434,2,0,1,1,
37961,171,2,1,0,0,
37962,154,3,0,1,0,
37963,93,2,0,1,0,
37964,639,3,1,0,0,
37965,112,7,0,1,0,
37966,172,1,0,1,0,
37967,589,3,1,0,0,
37968,569,4,0,1,1,
37969,281,3,1,2,1,
37970,350,1,2,2,1,
37971,295,4,1,0,1,
37972,219,1,0,1,1,
37973,182,1,0,1,0,
37974,221,1,1,0,0,
37975,669,1,0,1,0,
37976,133,3,0,1,0,
37977,99,1,0,1,0,
37978,289,1,0,1,0,
37979,92,1,2,0,0,
37980,89,1,1,2,0,
37981,97,1,0,1,0,
37982,211,1,1,0,1,
37983,394,1,0,1,0,
37984,587,1,0,1,1,
37985,147,1,0,1,0,
37986,510,1,0,1,0,
37987,351,1,2,2,1,
37988,274,1,0,1,0,
37989,800,2,1,0,1,
37990,98,2,0,1,0,
37991,57,2,0,1,0,
37992,199,6,0,1,1,
37993,201,1,1,0,0,
37994,145,1,0,1,1,
37995,293,1,0,1,1,
37996,495,1,1,2,1,
37997,206,1,0,1,1,
37998,679,1,1,2,1,
37999,221,1,0,1,0,
38000,261,1,1,2,1,
38001,169,1,0,1,1,
38002,445,2,0,1,1,
38003,167,1,1,0,0,
38004,260,1,1,2,1,
38005,191,1,1,0,1,
38006,137,1,0,1,1,
38007,76,1,0,1,0,
38008,108,2,1,2,1,
38009,401,2,0,1,0,
38010,191,1,0,1,0,
38011,421,2,1,2,0,
38012,376,2,0,1,1,
38013,121,2,0,1,0,
38014,475,5,0,1,1,
38015,71,1,1,2,0,
38016,394,1,0,1,1,
38017,180,1,0,1,0,
38018,569,3,0,1,1,
38019,95,1,0,1,0,
38020,234,1,1,0,1,
38021,408,1,0,1,1,
38022,837,1,2,0,0,
38023,105,3,1,0,0,
38024,345,1,0,1,1,
38025,397,1,0,1,1,
38026,344,1,1,0,1,
38027,372,1,0,1,0,
38028,595,1,0,1,0,
38029,307,2,1,0,0,
38030,511,1,0,1,0,
38031,277,5,0,1,0,
38032,223,2,0,1,0,
38033,259,2,1,2,1,
38034,169,2,2,2,1,
38035,105,2,0,1,0,
38036,84,3,0,1,1,
38037,185,1,1,2,1,
38038,107,1,0,1,0,
38039,276,1,0,1,0,
38040,230,3,0,1,1,
38041,90,4,0,1,0,
38042,346,3,0,1,1,
38043,324,8,0,1,0,
38044,122,2,1,0,0,
38045,96,2,0,1,0,
38046,260,3,2,2,1,
38047,283,3,1,2,1,
38048,129,2,0,1,0,
38049,339,1,1,0,0,
38050,355,1,0,1,0,
38051,212,1,0,1,1,
38052,336,1,1,0,0,
38053,91,1,3,2,1,
38054,158,2,0,1,0,
38055,91,1,0,1,1,
38056,113,1,1,0,0,
38057,210,1,0,1,1,
38058,100,2,0,1,1,
38059,240,1,0,1,0,
38060,658,4,0,1,1,
38061,290,2,0,1,1,
38062,155,3,0,1,0,
38063,323,1,2,2,1,
38064,103,2,0,1,0,
38065,75,2,0,1,0,
38066,85,2,0,1,0,
38067,394,2,0,1,0,
38068,161,1,0,1,0,
38069,170,1,1,0,1,
38070,722,1,0,1,1,
38071,150,1,2,2,1,
38072,458,1,0,1,1,
38073,133,2,0,1,0,
38074,1962,1,2,0,1,
38075,107,2,1,2,1,
38076,173,2,2,0,1,
38077,89,2,1,2,1,
38078,875,1,0,1,1,
38079,208,1,1,2,0,
38080,126,2,0,1,1,
38081,91,1,1,2,1,
38082,106,1,1,2,1,
38083,103,1,1,0,0,
38084,925,1,1,2,1,
38085,39,1,0,1,0,
38086,109,2,1,2,0,
38087,188,1,1,2,0,
38088,111,1,1,2,0,
38089,153,1,1,2,1,
38090,106,1,0,1,0,
38091,152,1,1,2,1,
38092,169,1,1,0,0,
38093,177,1,0,1,0,
38094,994,3,0,1,0,
38095,292,1,0,1,1,
38096,387,1,0,1,1,
38097,99,2,2,0,0,
38098,657,2,0,1,0,
38099,246,3,0,1,0,
38100,92,3,1,0,0,
38101,134,3,1,0,0,
38102,613,1,0,1,0,
38103,192,1,0,1,0,
38104,543,1,0,1,1,
38105,267,2,1,0,1,
38106,323,3,1,2,1,
38107,1104,2,0,1,1,
38108,1551,1,2,0,0,
38109,773,1,2,2,1,
38110,65,1,0,1,1,
38111,83,1,1,2,1,
38112,159,1,1,0,0,
38113,173,1,1,2,1,
38114,239,1,2,2,1,
38115,369,1,0,1,1,
38116,1353,2,0,1,0,
38117,299,1,1,2,1,
38118,62,3,0,1,0,
38119,63,1,2,0,0,
38120,794,1,0,1,0,
38121,105,2,0,1,0,
38122,49,2,1,0,0,
38123,168,2,1,0,0,
38124,491,1,0,1,0,
38125,144,1,0,1,0,
38126,105,1,0,1,0,
38127,692,1,0,1,1,
38128,81,1,1,2,0,
38129,399,2,0,1,0,
38130,139,1,0,1,0,
38131,114,1,0,1,0,
38132,64,1,2,0,0,
38133,85,1,0,1,0,
38134,74,1,0,1,0,
38135,79,1,0,1,0,
38136,210,1,0,1,1,
38137,500,2,1,0,0,
38138,294,2,1,2,1,
38139,80,3,0,1,0,
38140,115,1,0,1,0,
38141,159,1,1,0,1,
38142,79,1,0,1,0,
38143,75,1,1,0,0,
38144,213,1,1,0,0,
38145,161,1,0,1,0,
38146,277,1,1,0,1,
38147,134,1,0,1,0,
38148,117,1,1,2,1,
38149,195,1,0,1,0,
38150,585,1,0,1,0,
38151,234,1,0,1,1,
38152,78,1,1,0,0,
38153,314,1,1,2,0,
38154,305,2,1,2,1,
38155,447,3,0,1,1,
38156,86,1,2,0,0,
38157,760,1,0,1,0,
38158,194,1,1,2,1,
38159,302,1,2,2,0,
38160,66,1,0,1,0,
38161,199,1,0,1,0,
38162,120,1,0,1,0,
38163,56,1,2,0,0,
38164,237,1,2,0,0,
38165,168,1,1,2,0,
38166,321,1,0,1,0,
38167,177,1,0,1,0,
38168,258,1,1,0,0,
38169,250,2,2,0,0,
38170,99,1,0,1,0,
38171,67,6,3,0,0,
38172,81,1,0,1,0,
38173,238,1,1,2,1,
38174,82,1,1,0,0,
38175,137,1,1,0,1,
38176,152,1,0,1,0,
38177,214,1,0,1,0,
38178,502,1,0,1,1,
38179,849,2,1,2,1,
38180,462,1,0,1,0,
38181,91,2,0,1,0,
38182,160,2,1,2,0,
38183,131,2,0,1,0,
38184,215,1,0,1,1,
38185,117,1,0,1,0,
38186,88,1,2,0,0,
38187,89,1,1,0,0,
38188,205,1,0,1,0,
38189,408,1,1,0,0,
38190,144,1,0,1,1,
38191,63,1,1,0,0,
38192,526,1,0,1,0,
38193,96,1,0,1,0,
38194,384,2,0,1,1,
38195,125,1,0,1,0,
38196,304,2,0,1,0,
38197,572,1,0,1,0,
38198,172,1,0,1,0,
38199,480,1,2,2,1,
38200,296,3,0,1,1,
38201,133,1,1,0,0,
38202,323,1,0,1,0,
38203,953,1,0,1,0,
38204,209,1,3,0,1,
38205,371,1,1,0,1,
38206,130,1,0,1,0,
38207,157,2,0,1,0,
38208,201,1,3,0,1,
38209,867,2,2,2,0,
38210,90,1,0,1,0,
38211,290,1,1,0,1,
38212,81,1,1,2,1,
38213,294,1,1,0,1,
38214,301,1,1,0,0,
38215,73,2,0,1,0,
38216,180,2,1,0,0,
38217,88,1,0,1,0,
38218,73,2,0,1,0,
38219,525,1,0,1,0,
38220,223,1,0,1,0,
38221,335,1,0,1,1,
38222,1386,1,0,1,0,
38223,173,2,0,1,0,
38224,113,1,0,1,0,
38225,189,1,0,1,0,
38226,148,1,0,1,0,
38227,259,1,0,1,0,
38228,78,1,0,1,0,
38229,97,2,0,1,0,
38230,234,2,1,2,1,
38231,667,1,0,1,1,
38232,137,1,0,1,1,
38233,676,1,0,1,0,
38234,1106,2,0,1,1,
38235,181,2,0,1,0,
38236,268,1,1,0,0,
38237,105,1,0,1,1,
38238,134,1,1,2,0,
38239,511,3,1,0,1,
38240,138,1,0,1,1,
38241,120,1,0,1,0,
38242,78,1,1,0,1,
38243,92,1,0,1,0,
38244,146,1,0,1,1,
38245,99,3,1,2,0,
38246,348,1,0,1,1,
38247,837,2,1,0,0,
38248,135,1,2,0,0,
38249,435,1,0,1,1,
38250,306,1,1,2,0,
38251,61,1,0,1,0,
38252,78,1,1,0,0,
38253,98,1,0,1,0,
38254,167,1,0,1,0,
38255,120,1,0,1,0,
38256,92,1,1,0,0,
38257,411,2,0,1,1,
38258,79,2,0,1,1,
38259,1226,2,0,1,1,
38260,242,1,2,0,1,
38261,845,1,2,0,0,
38262,227,1,0,1,0,
38263,49,1,2,0,0,
38264,182,1,0,1,0,
38265,213,1,0,1,0,
38266,285,1,0,1,0,
38267,200,2,0,1,0,
38268,169,1,0,1,0,
38269,221,1,1,2,1,
38270,210,1,1,2,1,
38271,75,2,1,0,0,
38272,404,1,0,1,0,
38273,1573,2,1,0,0,
38274,896,1,2,2,1,
38275,301,2,0,1,1,
38276,204,2,1,0,1,
38277,1003,3,0,1,1,
38278,115,2,2,2,0,
38279,82,2,0,1,0,
38280,123,2,0,1,0,
38281,120,1,0,1,0,
38282,216,1,1,0,1,
38283,84,1,1,2,1,
38284,958,1,0,1,1,
38285,146,1,1,0,0,
38286,237,1,0,1,0,
38287,113,1,2,2,0,
38288,251,1,0,1,1,
38289,364,1,1,0,1,
38290,104,1,2,0,0,
38291,727,3,0,1,0,
38292,79,2,0,1,0,
38293,108,1,0,1,0,
38294,68,1,0,1,0,
38295,122,3,0,1,0,
38296,290,2,0,1,1,
38297,166,2,0,1,0,
38298,632,2,0,1,0,
38299,130,2,0,1,0,
38300,441,5,1,0,1,
38301,262,4,0,1,0,
38302,86,1,1,0,0,
38303,73,1,0,1,0,
38304,280,1,0,1,0,
38305,138,1,1,0,0,
38306,172,1,0,1,0,
38307,634,1,0,1,0,
38308,522,2,0,1,0,
38309,76,1,1,0,0,
38310,244,1,0,1,0,
38311,68,1,0,1,0,
38312,244,1,1,2,1,
38313,231,1,0,1,0,
38314,96,2,1,2,0,
38315,126,2,0,1,0,
38316,134,2,1,2,1,
38317,246,5,0,1,0,
38318,128,2,3,0,1,
38319,166,3,2,2,1,
38320,227,1,0,1,0,
38321,570,1,1,0,1,
38322,138,2,0,1,0,
38323,115,1,1,0,1,
38324,186,1,1,0,1,
38325,847,1,1,2,1,
38326,181,2,0,1,0,
38327,154,2,1,0,1,
38328,55,2,0,1,0,
38329,1580,2,0,1,0,
38330,170,1,1,2,1,
38331,154,2,0,1,1,
38332,109,5,0,1,0,
38333,131,2,1,2,0,
38334,141,1,2,0,0,
38335,95,1,0,1,0,
38336,132,1,0,1,0,
38337,233,1,0,1,1,
38338,128,1,0,1,0,
38339,193,1,1,0,0,
38340,306,1,0,1,1,
38341,169,2,0,1,0,
38342,104,1,1,2,0,
38343,141,1,2,0,0,
38344,165,1,1,0,0,
38345,434,1,1,0,1,
38346,317,2,0,1,0,
38347,447,1,2,0,1,
38348,130,1,1,2,1,
38349,156,1,0,1,1,
38350,324,1,1,0,1,
38351,717,2,0,1,1,
38352,87,1,1,2,0,
38353,283,1,2,0,0,
38354,147,2,1,2,0,
38355,136,2,0,1,1,
38356,342,1,2,0,1,
38357,143,2,0,1,0,
38358,131,1,0,1,1,
38359,131,1,1,0,0,
38360,94,1,2,0,0,
38361,238,1,0,1,0,
38362,98,1,0,1,1,
38363,599,1,1,0,0,
38364,1020,1,0,1,0,
38365,123,1,0,1,0,
38366,113,1,1,2,0,
38367,534,1,0,1,0,
38368,82,1,0,1,0,
38369,116,1,0,1,0,
38370,120,1,0,1,0,
38371,217,1,0,1,0,
38372,54,1,0,1,0,
38373,169,1,0,1,0,
38374,109,3,0,1,0,
38375,167,3,0,1,0,
38376,385,2,0,1,1,
38377,323,2,0,1,0,
38378,79,1,1,0,0,
38379,104,1,0,1,0,
38380,233,1,2,0,0,
38381,208,3,1,0,0,
38382,187,2,0,1,0,
38383,270,2,0,1,0,
38384,123,2,0,1,0,
38385,1745,3,1,0,0,
38386,328,1,0,1,1,
38387,626,1,1,0,0,
