client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,year,last_contact_date
35253,30,services,single,high_school,0,0,5.0,20,102,3,1,0,92.893,1.25,0,2024,2024-05-20
35254,26,services,married,high_school,0,1,5.0,1,140,9,1,0,92.893,1.25,0,2024,2024-05-01
35255,34,services,married,high_school,0,1,5.0,8,15,3,0,1,92.893,1.25,0,2024,2024-05-08
35256,30,services,married,high_school,0,0,5.0,18,61,3,0,1,92.893,1.25,0,2024,2024-05-18
35257,49,management,married,university_degree,0,0,5.0,24,20,6,0,1,92.893,1.25,0,2024,2024-05-24
35258,32,technician,single,professional_course,0,1,5.0,22,152,5,0,1,92.893,1.25,0,2024,2024-05-22
35259,26,blue-collar,single,basic_9y,0,1,5.0,13,245,9,1,0,92.893,1.25,0,2024,2024-05-13
35260,31,admin_,single,basic_9y,0,0,5.0,17,406,4,0,1,92.893,1.25,1,2024,2024-05-17
35261,24,technician,single,professional_course,0,0,5.0,19,23,8,0,1,92.893,1.25,0,2024,2024-05-19
35262,32,technician,single,university_degree,,1,5.0,5,297,3,0,1,92.893,1.25,0,2024,2024-05-05
35263,55,blue-collar,married,professional_course,0,1,5.0,18,197,3,1,0,92.893,1.25,0,2024,2024-05-18
35264,28,blue-collar,single,basic_6y,0,1,5.0,17,63,8,0,1,92.893,1.25,0,2024,2024-05-17
35265,23,services,single,high_school,0,1,5.0,18,103,5,0,1,92.893,1.25,0,2024,2024-05-18
35266,26,blue-collar,married,basic_9y,,1,5.0,6,11,8,0,1,92.893,1.25,0,2024,2024-05-06
35267,49,entrepreneur,divorced,basic_9y,0,1,5.0,28,427,2,0,1,92.893,1.25,0,2024,2024-05-28
35268,46,admin_,married,high_school,0,1,5.0,23,80,3,0,1,92.893,1.25,0,2024,2024-05-23
35269,41,blue-collar,married,basic_4y,0,1,5.0,15,232,2,0,1,92.893,1.25,0,2024,2024-05-15
35270,30,services,single,high_school,0,1,5.0,11,255,2,0,1,92.893,1.25,0,2024,2024-05-11
35271,34,technician,single,professional_course,0,1,5.0,26,8,2,1,0,92.893,1.25,0,2024,2024-05-26
35272,32,admin_,single,high_school,0,0,5.0,18,284,15,0,1,92.893,1.25,0,2024,2024-05-18
35273,27,admin_,married,basic_6y,0,0,5.0,24,550,2,1,0,92.893,1.25,0,2024,2024-05-24
35274,56,entrepreneur,married,university_degree,0,1,5.0,12,536,2,0,1,92.893,1.25,0,2024,2024-05-12
35275,54,retired,divorced,university_degree,0,1,5.0,13,193,2,0,1,92.893,1.25,0,2024,2024-05-13
35276,30,technician,single,high_school,0,1,5.0,18,124,2,1,0,92.893,1.25,0,2024,2024-05-18
35277,31,self-employed,divorced,basic_9y,0,1,5.0,23,12,10,1,0,92.893,1.25,0,2024,2024-05-23
35278,23,blue-collar,single,professional_course,0,1,5.0,21,134,5,0,1,92.893,1.25,0,2024,2024-05-21
35279,32,technician,married,professional_course,0,1,5.0,1,10,7,0,1,92.893,1.25,0,2024,2024-05-01
35280,37,services,divorced,basic_4y,0,0,5.0,2,17,8,0,1,92.893,1.25,0,2024,2024-05-02
35281,39,admin_,married,university_degree,0,0,5.0,3,895,5,1,0,92.893,1.25,0,2024,2024-05-03
35282,32,technician,single,professional_course,0,1,5.0,13,212,3,0,1,92.893,1.25,0,2024,2024-05-13
35283,29,admin_,single,high_school,0,,5.0,30,43,8,1,0,92.893,1.25,0,2024,2024-05-30
35284,39,admin_,married,university_degree,0,1,5.0,20,364,2,0,1,92.893,1.25,0,2024,2024-05-20
35285,44,admin_,married,high_school,0,0,5.0,31,14,3,0,1,92.893,1.25,0,2024,2024-05-31
35286,32,blue-collar,married,basic_9y,0,0,5.0,30,122,8,0,1,92.893,1.25,0,2024,2024-05-30
35287,33,blue-collar,married,basic_9y,,0,5.0,24,134,9,0,1,92.893,1.25,0,2024,2024-05-24
35288,25,services,single,high_school,0,0,5.0,4,21,2,0,1,92.893,1.25,0,2024,2024-05-04
35289,28,self-employed,married,basic_9y,0,1,5.0,22,144,5,0,1,92.893,1.25,0,2024,2024-05-22
35290,36,management,married,university_degree,0,1,5.0,13,16,3,0,1,92.893,1.25,0,2024,2024-05-13
35291,23,admin_,single,high_school,0,0,5.0,19,13,8,0,1,92.893,1.25,0,2024,2024-05-19
35292,60,retired,divorced,high_school,,0,5.0,11,781,4,2,0,92.893,1.25,0,2024,2024-05-11
35293,34,blue-collar,married,professional_course,0,1,5.0,25,128,3,0,1,92.893,1.25,0,2024,2024-05-25
35294,32,self-employed,single,high_school,0,1,5.0,23,67,2,0,1,92.893,1.25,0,2024,2024-05-23
35295,34,admin_,single,university_degree,0,1,5.0,5,266,3,0,1,92.893,1.25,0,2024,2024-05-05
35296,27,technician,single,professional_course,0,0,5.0,1,411,6,1,0,92.893,1.25,0,2024,2024-05-01
35297,42,management,married,university_degree,0,0,5.0,26,391,2,0,1,92.893,1.25,0,2024,2024-05-26
35298,27,admin_,single,basic_6y,0,1,5.0,19,195,4,0,1,92.893,1.25,0,2024,2024-05-19
35299,34,admin_,single,high_school,0,0,5.0,28,74,5,0,1,92.893,1.25,0,2024,2024-05-28
35300,20,technician,single,professional_course,,0,5.0,30,232,2,0,1,92.893,1.25,0,2024,2024-05-30
35301,34,admin_,married,high_school,0,1,5.0,23,340,2,1,0,92.893,1.25,0,2024,2024-05-23
35302,34,blue-collar,divorced,basic_9y,0,1,5.0,21,350,8,1,0,92.893,1.25,0,2024,2024-05-21
35303,49,self-employed,married,high_school,0,0,5.0,26,309,3,0,1,92.893,1.25,0,2024,2024-05-26
35304,39,technician,single,high_school,0,0,5.0,22,12,5,0,1,92.893,1.25,0,2024,2024-05-22
35305,26,blue-collar,married,basic_9y,0,0,5.0,14,136,3,1,0,92.893,1.25,0,2024,2024-05-14
35306,51,blue-collar,single,illiterate,,1,5.0,22,259,3,0,1,92.893,1.25,0,2024,2024-05-22
35307,29,admin_,single,university_degree,0,1,5.0,6,223,5,0,1,92.893,1.25,0,2024,2024-05-06
35308,29,technician,single,university_degree,0,1,5.0,27,215,2,0,1,92.893,1.25,0,2024,2024-05-27
35309,31,admin_,single,basic_9y,0,1,5.0,15,156,4,0,1,92.893,1.25,0,2024,2024-05-15
35310,43,entrepreneur,married,professional_course,0,0,5.0,8,233,4,0,1,92.893,1.25,0,2024,2024-05-08
35311,26,blue-collar,single,basic_9y,0,0,5.0,22,59,3,0,1,92.893,1.25,0,2024,2024-05-22
35312,29,admin_,single,university_degree,,1,5.0,30,104,10,0,1,92.893,1.25,0,2024,2024-05-30
35313,30,admin_,single,university_degree,0,0,5.0,21,49,3,0,1,92.893,1.25,0,2024,2024-05-21
35314,37,services,divorced,basic_4y,0,0,5.0,20,167,3,0,1,92.893,1.25,0,2024,2024-05-20
35315,28,blue-collar,single,basic_9y,0,1,5.0,11,113,6,0,1,92.893,1.25,0,2024,2024-05-11
35316,51,admin_,married,high_school,0,1,5.0,25,1002,4,0,1,92.893,1.25,1,2024,2024-05-25
35317,21,student,single,university_degree,0,1,5.0,28,48,2,0,1,92.893,1.25,0,2024,2024-05-28
35318,30,technician,married,basic_9y,0,1,5.0,3,54,2,0,1,92.893,1.25,0,2024,2024-05-03
35319,47,technician,divorced,university_degree,0,0,5.0,7,306,3,1,0,92.893,1.25,0,2024,2024-05-07
35320,32,admin_,single,university_degree,0,0,5.0,17,61,4,0,1,92.893,1.25,0,2024,2024-05-17
35321,24,services,single,high_school,0,1,5.0,11,20,5,0,1,92.893,1.25,0,2024,2024-05-11
35322,23,technician,single,high_school,0,1,5.0,9,16,5,1,0,92.893,1.25,0,2024,2024-05-09
35323,43,admin_,married,high_school,0,0,5.0,30,880,4,0,1,92.893,1.25,1,2024,2024-05-30
35324,35,blue-collar,married,basic_6y,0,0,5.0,30,69,3,1,0,92.893,1.25,0,2024,2024-05-30
35325,33,blue-collar,married,basic_6y,0,0,5.0,27,218,4,0,1,92.893,1.25,0,2024,2024-05-27
35326,50,blue-collar,married,basic_6y,0,1,5.0,5,18,6,0,1,92.893,1.25,0,2024,2024-05-05
35327,27,blue-collar,single,basic_9y,0,1,5.0,26,47,2,0,1,92.893,1.25,0,2024,2024-05-26
35328,41,admin_,single,high_school,0,1,5.0,21,333,2,1,0,92.893,1.25,0,2024,2024-05-21
35329,41,blue-collar,single,basic_9y,0,0,5.0,27,102,2,1,0,92.893,1.25,0,2024,2024-05-27
35330,29,admin_,single,high_school,0,0,5.0,19,64,3,1,0,92.893,1.25,0,2024,2024-05-19
35331,34,admin_,single,university_degree,0,0,5.0,22,101,4,1,0,92.893,1.25,0,2024,2024-05-22
35332,32,admin_,single,university_degree,0,0,5.0,4,800,5,0,1,92.893,1.25,0,2024,2024-05-04
35333,37,technician,single,professional_course,0,1,5.0,1,131,3,0,1,92.893,1.25,0,2024,2024-05-01
35334,38,entrepreneur,married,basic_9y,0,1,5.0,21,476,3,0,1,92.893,1.25,0,2024,2024-05-21
35335,32,self-employed,married,professional_course,0,0,5.0,21,65,5,0,1,92.893,1.25,0,2024,2024-05-21
35336,37,management,married,university_degree,0,0,5.0,22,262,2,1,0,92.893,1.25,0,2024,2024-05-22
35337,47,blue-collar,married,high_school,0,1,5.0,9,934,2,1,0,92.893,1.25,1,2024,2024-05-09
35338,26,entrepreneur,married,professional_course,0,0,5.0,29,75,10,2,0,92.893,1.25,0,2024,2024-05-29
35339,22,services,single,high_school,0,0,5.0,25,51,4,0,1,92.893,1.25,0,2024,2024-05-25
35340,33,blue-collar,divorced,basic_9y,0,1,5.0,18,208,3,0,1,92.893,1.25,0,2024,2024-05-18
35341,32,technician,single,professional_course,0,0,5.0,7,53,3,0,1,92.893,1.25,0,2024,2024-05-07
35342,34,technician,single,university_degree,0,0,5.0,2,162,2,1,0,92.893,1.25,0,2024,2024-05-02
35343,32,blue-collar,married,basic_9y,0,1,5.0,2,34,11,0,1,92.893,1.25,0,2024,2024-05-02
35344,32,blue-collar,married,basic_9y,0,1,5.0,12,73,3,0,1,92.893,1.25,0,2024,2024-05-12
35345,26,technician,single,professional_course,0,0,5.0,9,22,8,1,0,92.893,1.25,0,2024,2024-05-09
35346,49,blue-collar,married,basic_9y,0,0,5.0,8,172,2,2,0,92.893,1.25,0,2024,2024-05-08
35347,52,self-employed,divorced,university_degree,0,1,5.0,14,258,3,0,1,92.893,1.25,0,2024,2024-05-14
35348,37,admin_,single,high_school,0,0,5.0,7,71,3,1,0,92.893,1.25,0,2024,2024-05-07
35349,32,blue-collar,single,basic_9y,0,1,5.0,31,11,8,0,1,92.893,1.25,0,2024,2024-05-31
35350,32,self-employed,single,high_school,0,1,5.0,7,93,3,0,1,92.893,1.25,0,2024,2024-05-07
35351,30,blue-collar,single,basic_6y,0,0,5.0,31,92,4,1,0,92.893,1.25,0,2024,2024-05-31
35352,25,blue-collar,single,basic_9y,0,1,5.0,15,655,3,1,0,92.893,1.25,1,2024,2024-05-15
35353,29,admin_,single,high_school,0,0,5.0,21,138,2,1,0,92.893,1.25,0,2024,2024-05-21
35354,57,blue-collar,married,basic_9y,,1,5.0,27,432,3,0,1,92.893,1.25,0,2024,2024-05-27
35355,34,management,divorced,unknown,0,1,5.0,5,200,3,1,0,92.893,1.25,0,2024,2024-05-05
35356,29,blue-collar,married,basic_6y,0,1,5.0,30,69,3,1,0,92.893,1.25,0,2024,2024-05-30
35357,33,entrepreneur,married,university_degree,0,1,5.0,24,204,3,0,1,92.893,1.25,0,2024,2024-05-24
35358,43,blue-collar,divorced,basic_9y,,1,5.0,24,25,5,1,0,92.893,1.25,0,2024,2024-05-24
35359,23,blue-collar,single,basic_4y,0,1,5.0,25,28,8,0,1,92.893,1.25,0,2024,2024-05-25
35360,24,services,single,basic_9y,0,1,5.0,5,68,4,1,0,92.893,1.25,0,2024,2024-05-05
35361,27,admin_,married,professional_course,0,1,5.0,17,109,3,0,1,92.893,1.25,0,2024,2024-05-17
35362,29,blue-collar,divorced,basic_4y,0,1,5.0,15,1223,3,1,0,92.893,1.25,0,2024,2024-05-15
35363,23,blue-collar,single,professional_course,0,1,5.0,1,136,3,1,0,92.893,1.25,0,2024,2024-05-01
35364,53,admin_,married,high_school,0,0,5.0,15,101,2,0,1,92.893,1.25,0,2024,2024-05-15
35365,43,admin_,married,high_school,0,1,5.0,30,126,2,1,0,92.893,1.25,0,2024,2024-05-30
35366,34,blue-collar,single,basic_9y,0,0,5.0,7,137,7,1,0,92.893,1.25,0,2024,2024-05-07
35367,39,blue-collar,married,basic_4y,0,,5.0,10,155,6,0,1,92.893,1.25,0,2024,2024-05-10
35368,53,blue-collar,divorced,basic_9y,0,1,5.0,13,509,3,0,1,92.893,1.25,0,2024,2024-05-13
35369,37,admin_,divorced,high_school,0,0,5.0,20,143,2,1,0,92.893,1.25,0,2024,2024-05-20
35370,27,blue-collar,single,basic_9y,0,0,5.0,4,641,6,0,1,92.893,1.25,0,2024,2024-05-04
35371,34,blue-collar,single,basic_6y,,1,5.0,16,415,4,1,0,92.893,1.25,1,2024,2024-05-16
35372,54,management,married,university_degree,0,0,5.0,1,104,2,0,1,92.893,1.25,0,2024,2024-05-01
35373,31,services,married,high_school,0,1,5.0,16,211,6,1,0,92.893,1.25,0,2024,2024-05-16
35374,27,technician,married,university_degree,0,1,5.0,1,131,3,0,1,92.893,1.25,0,2024,2024-05-01
35375,28,entrepreneur,married,basic_9y,,0,5.0,27,22,5,0,1,92.893,1.25,0,2024,2024-05-27
35376,34,admin_,single,high_school,0,0,5.0,3,15,9,0,1,92.893,1.25,0,2024,2024-05-03
35377,29,admin_,married,high_school,0,1,5.0,18,1871,4,0,1,92.893,1.25,1,2024,2024-05-18
35378,24,services,single,high_school,0,1,5.0,29,69,2,2,0,92.893,1.25,0,2024,2024-05-29
35379,28,admin_,single,university_degree,0,1,5.0,8,63,4,0,1,92.893,1.25,0,2024,2024-05-08
35380,25,blue-collar,single,high_school,0,0,5.0,20,1068,3,0,1,92.893,1.25,1,2024,2024-05-20
35381,58,admin_,divorced,high_school,,0,5.0,8,315,3,1,0,92.893,1.25,0,2024,2024-05-08
35382,42,blue-collar,married,basic_4y,0,1,5.0,12,58,3,0,1,92.893,1.25,0,2024,2024-05-12
35383,43,blue-collar,married,high_school,0,0,5.0,18,22,8,1,0,92.893,1.25,0,2024,2024-05-18
35384,50,entrepreneur,married,high_school,0,1,5.0,31,1326,6,1,0,92.893,1.25,0,2024,2024-05-31
35385,34,blue-collar,married,basic_4y,,0,5.0,30,149,7,0,1,92.893,1.25,0,2024,2024-05-30
35386,22,admin_,single,basic_9y,0,1,5.0,4,34,10,0,1,92.893,1.25,0,2024,2024-05-04
35387,33,technician,single,university_degree,0,0,5.0,14,204,3,1,0,92.893,1.25,0,2024,2024-05-14
35388,48,blue-collar,married,basic_9y,0,0,5.0,21,44,9,0,1,92.893,1.25,0,2024,2024-05-21
35389,47,entrepreneur,married,university_degree,0,0,5.0,19,376,2,0,1,92.893,1.25,0,2024,2024-05-19
35390,38,blue-collar,divorced,basic_4y,,0,5.0,26,31,5,1,0,92.893,1.25,0,2024,2024-05-26
35391,40,technician,married,university_degree,0,1,5.0,4,133,2,0,1,92.893,1.25,0,2024,2024-05-04
35392,35,blue-collar,divorced,basic_9y,0,1,5.0,30,439,4,0,1,92.893,1.25,0,2024,2024-05-30
35393,32,technician,single,unknown,0,1,5.0,16,157,2,1,0,92.893,1.25,0,2024,2024-05-16
35394,32,admin_,single,unknown,0,1,5.0,4,38,7,1,0,92.893,1.25,0,2024,2024-05-04
35395,45,entrepreneur,divorced,university_degree,0,0,5.0,31,462,4,0,1,92.893,1.25,1,2024,2024-05-31
35396,32,admin_,single,professional_course,0,1,5.0,17,73,4,0,1,92.893,1.25,0,2024,2024-05-17
35397,26,services,married,high_school,0,1,5.0,4,104,3,0,1,92.893,1.25,0,2024,2024-05-04
35398,43,blue-collar,single,high_school,0,0,5.0,4,504,2,0,1,92.893,1.25,0,2024,2024-05-04
35399,25,blue-collar,single,basic_9y,0,0,5.0,16,121,3,0,1,92.893,1.25,0,2024,2024-05-16
35400,39,technician,married,professional_course,0,0,5.0,2,49,2,0,1,92.893,1.25,0,2024,2024-05-02
35401,37,services,divorced,professional_course,0,0,5.0,20,258,2,0,1,92.893,1.25,0,2024,2024-05-20
35402,41,management,married,unknown,0,1,5.0,15,163,5,1,0,92.893,1.25,0,2024,2024-05-15
35403,24,admin_,single,basic_9y,0,1,5.0,8,12,6,0,1,92.893,1.25,0,2024,2024-05-08
35404,28,services,single,basic_9y,0,0,5.0,24,126,2,1,0,92.893,1.25,0,2024,2024-05-24
35405,28,technician,single,university_degree,0,0,5.0,13,166,4,0,1,92.893,1.25,0,2024,2024-05-13
35406,25,admin_,single,university_degree,0,1,5.0,24,11,7,1,0,92.893,1.25,0,2024,2024-05-24
35407,43,blue-collar,divorced,basic_9y,,1,5.0,15,59,4,0,1,92.893,1.25,0,2024,2024-05-15
35408,31,technician,single,university_degree,0,1,5.0,15,1313,7,1,0,92.893,1.25,1,2024,2024-05-15
35409,50,admin_,single,high_school,0,0,5.0,23,623,8,0,1,92.893,1.25,1,2024,2024-05-23
35410,26,admin_,single,high_school,0,1,5.0,3,157,3,0,1,92.893,1.25,0,2024,2024-05-03
35411,30,admin_,divorced,university_degree,0,1,5.0,2,1598,4,1,0,92.893,1.25,1,2024,2024-05-02
35412,42,self-employed,married,professional_course,,0,5.0,1,385,3,0,1,92.893,1.25,0,2024,2024-05-01
35413,33,admin_,single,high_school,0,0,5.0,8,57,11,0,1,92.893,1.25,0,2024,2024-05-08
35414,55,technician,married,professional_course,0,0,5.0,19,543,3,1,0,92.893,1.25,0,2024,2024-05-19
35415,35,technician,divorced,professional_course,0,0,5.0,27,692,3,0,1,92.893,1.25,1,2024,2024-05-27
35416,45,blue-collar,single,high_school,,0,5.0,18,102,5,0,1,92.893,1.244,0,2024,2024-05-18
35417,32,technician,married,professional_course,0,0,5.0,6,20,6,0,1,92.893,1.244,0,2024,2024-05-06
35418,25,student,single,high_school,0,1,5.0,31,59,2,0,1,92.893,1.244,0,2024,2024-05-31
35419,41,unemployed,married,professional_course,0,1,5.0,18,33,5,0,1,92.893,1.244,0,2024,2024-05-18
35420,50,housemaid,married,basic_9y,0,1,5.0,23,126,2,1,0,92.893,1.244,0,2024,2024-05-23
35421,39,technician,single,professional_course,0,1,5.0,24,87,5,0,1,92.893,1.244,0,2024,2024-05-24
35422,38,technician,single,professional_course,0,1,5.0,30,15,7,0,1,92.893,1.244,0,2024,2024-05-30
35423,42,technician,single,university_degree,0,0,5.0,29,45,4,0,1,92.893,1.244,0,2024,2024-05-29
35424,41,admin_,single,high_school,0,0,5.0,15,722,4,0,1,92.893,1.244,1,2024,2024-05-15
35425,45,blue-collar,single,high_school,,0,5.0,3,9,4,0,1,92.893,1.244,0,2024,2024-05-03
35426,48,admin_,divorced,university_degree,0,0,5.0,26,17,5,1,0,92.893,1.244,0,2024,2024-05-26
35427,41,blue-collar,married,basic_9y,0,1,5.0,6,7,6,0,1,92.893,1.244,0,2024,2024-05-06
35428,41,admin_,divorced,professional_course,0,0,5.0,1,16,10,0,1,92.893,1.244,0,2024,2024-05-01
35429,38,technician,single,professional_course,0,0,5.0,15,201,5,0,1,92.893,1.244,0,2024,2024-05-15
35430,41,admin_,married,university_degree,,0,5.0,4,113,2,1,0,92.893,1.244,0,2024,2024-05-04
35431,25,admin_,single,university_degree,0,0,5.0,4,8,5,0,1,92.893,1.244,0,2024,2024-05-04
35432,45,blue-collar,single,high_school,,1,5.0,31,8,7,0,1,92.893,1.244,0,2024,2024-05-31
35433,44,blue-collar,single,basic_9y,0,1,5.0,2,536,2,1,0,92.893,1.244,1,2024,2024-05-02
35434,29,admin_,divorced,professional_course,0,1,5.0,18,58,6,0,1,92.893,1.244,0,2024,2024-05-18
35435,48,admin_,divorced,university_degree,0,1,5.0,1,28,6,0,1,92.893,1.244,0,2024,2024-05-01
35436,49,blue-collar,divorced,professional_course,0,1,5.0,29,11,10,0,1,92.893,1.244,0,2024,2024-05-29
35437,57,technician,divorced,basic_6y,0,,5.0,27,9,5,0,1,92.893,1.244,0,2024,2024-05-27
35438,36,admin_,married,high_school,,0,5.0,9,899,3,0,1,92.893,1.244,1,2024,2024-05-09
35439,49,blue-collar,divorced,professional_course,0,0,5.0,15,17,8,1,0,92.893,1.244,0,2024,2024-05-15
35440,57,services,married,high_school,0,1,5.0,30,473,3,0,1,92.893,1.244,1,2024,2024-05-30
35441,36,admin_,married,high_school,,0,5.0,8,11,14,0,1,92.893,1.244,0,2024,2024-05-08
35442,38,admin_,single,university_degree,0,0,5.0,24,114,4,0,1,92.893,1.244,0,2024,2024-05-24
35443,22,technician,single,unknown,0,1,5.0,22,106,5,0,1,92.893,1.244,0,2024,2024-05-22
35444,43,admin_,single,high_school,0,1,5.0,28,159,3,0,1,92.893,1.244,0,2024,2024-05-28
35445,31,technician,single,high_school,,1,5.0,21,17,6,0,1,92.893,1.244,0,2024,2024-05-21
35446,42,management,divorced,university_degree,0,0,5.0,14,359,5,0,1,92.893,1.244,0,2024,2024-05-14
35447,38,technician,single,professional_course,0,1,5.0,14,17,7,1,0,92.893,1.244,0,2024,2024-05-14
35448,39,self-employed,married,high_school,0,0,5.0,11,11,8,0,1,92.893,1.244,0,2024,2024-05-11
35449,52,blue-collar,married,basic_9y,,1,5.0,21,70,3,0,1,92.893,1.244,0,2024,2024-05-21
35450,38,admin_,single,university_degree,0,1,5.0,3,193,4,0,1,92.893,1.244,0,2024,2024-05-03
35451,31,admin_,married,university_degree,0,0,5.0,17,116,4,0,1,92.893,1.244,0,2024,2024-05-17
35452,41,blue-collar,married,basic_9y,0,0,5.0,6,157,5,0,1,92.893,1.244,0,2024,2024-05-06
35453,36,admin_,married,high_school,,1,5.0,3,284,2,1,0,92.893,1.244,0,2024,2024-05-03
35454,57,blue-collar,divorced,basic_9y,0,1,5.0,13,73,6,0,1,92.893,1.244,0,2024,2024-05-13
35455,40,admin_,single,high_school,0,0,5.0,10,18,5,1,0,92.893,1.244,0,2024,2024-05-10
35456,57,admin_,single,high_school,0,1,5.0,10,26,5,1,2,92.893,1.244,0,2024,2024-05-10
35457,36,admin_,single,unknown,0,1,5.0,19,222,6,0,1,92.893,1.244,0,2024,2024-05-19
35458,57,services,married,high_school,0,1,5.0,19,126,2,0,1,92.893,1.244,0,2024,2024-05-19
35459,21,student,single,high_school,0,0,5.0,3,97,2,1,0,92.893,1.244,0,2024,2024-05-03
35460,44,services,married,high_school,0,1,5.0,16,144,3,0,1,92.893,1.244,0,2024,2024-05-16
35461,45,blue-collar,single,high_school,,1,5.0,19,98,2,1,0,92.893,1.244,0,2024,2024-05-19
35462,35,housemaid,married,university_degree,0,1,5.0,14,59,2,0,1,92.893,1.244,0,2024,2024-05-14
35463,27,services,single,university_degree,0,1,5.0,23,19,5,0,1,92.893,1.244,0,2024,2024-05-23
35464,54,retired,divorced,professional_course,0,1,5.0,3,44,8,0,1,92.893,1.244,0,2024,2024-05-03
35465,27,services,single,university_degree,0,1,5.0,27,22,6,1,0,92.893,1.244,0,2024,2024-05-27
35466,25,technician,single,professional_course,0,1,5.0,15,44,4,0,1,92.893,1.244,0,2024,2024-05-15
35467,50,housemaid,married,basic_9y,0,1,5.0,22,16,6,0,1,92.893,1.244,0,2024,2024-05-22
35468,46,admin_,divorced,basic_6y,0,0,5.0,22,7,7,1,0,92.893,1.244,0,2024,2024-05-22
35469,25,student,single,high_school,0,1,5.0,5,21,7,0,1,92.893,1.244,0,2024,2024-05-05
35470,38,technician,single,professional_course,0,1,5.0,26,15,9,0,1,92.893,1.244,0,2024,2024-05-26
35471,38,admin_,single,university_degree,0,1,5.0,12,30,7,0,1,92.893,1.244,0,2024,2024-05-12
35472,41,admin_,divorced,high_school,0,0,5.0,5,13,8,0,1,92.893,1.244,0,2024,2024-05-05
35473,32,admin_,single,university_degree,0,1,5.0,26,8,7,0,1,92.893,1.244,0,2024,2024-05-26
35474,52,blue-collar,married,basic_9y,,1,5.0,30,201,2,0,1,92.893,1.244,0,2024,2024-05-30
35475,33,management,married,university_degree,0,1,5.0,24,259,2,0,1,92.893,1.244,0,2024,2024-05-24
35476,30,student,single,university_degree,0,1,5.0,21,90,1,0,1,92.893,1.244,0,2024,2024-05-21
35477,52,admin_,divorced,basic_9y,0,1,5.0,12,51,1,0,1,92.893,1.244,0,2024,2024-05-12
35478,36,admin_,married,high_school,,1,5.0,30,264,1,1,2,92.893,1.244,0,2024,2024-05-30
35479,53,technician,divorced,unknown,0,1,5.0,22,35,6,0,1,92.893,1.244,0,2024,2024-05-22
35480,27,admin_,divorced,high_school,0,1,5.0,22,10,4,0,1,92.893,1.244,0,2024,2024-05-22
35481,57,services,married,high_school,0,0,5.0,11,380,1,0,1,92.893,1.244,0,2024,2024-05-11
35482,42,technician,single,university_degree,0,1,5.0,27,33,2,0,1,92.893,1.244,0,2024,2024-05-27
35483,44,technician,married,university_degree,0,0,5.0,19,30,5,0,1,92.893,1.244,0,2024,2024-05-19
35484,24,student,single,high_school,0,0,5.0,23,557,1,0,1,92.893,1.244,0,2024,2024-05-23
35485,54,blue-collar,married,basic_4y,,0,5.0,5,108,1,0,1,92.893,1.244,0,2024,2024-05-05
35486,31,admin_,married,university_degree,0,1,5.0,27,173,1,0,1,92.893,1.244,0,2024,2024-05-27
35487,29,services,married,high_school,0,1,5.0,6,87,6,1,0,92.893,1.244,0,2024,2024-05-06
35488,36,admin_,married,high_school,,1,5.0,22,47,4,0,1,92.893,1.244,0,2024,2024-05-22
35489,30,admin_,married,basic_9y,0,1,5.0,25,97,1,1,0,92.893,1.244,0,2024,2024-05-25
35490,32,blue-collar,married,professional_course,0,1,5.0,7,333,1,0,1,92.893,1.244,0,2024,2024-05-07
35491,28,admin_,single,university_degree,0,0,5.0,10,55,1,0,1,92.893,1.244,0,2024,2024-05-10
35492,45,blue-collar,single,high_school,,1,5.0,4,29,6,1,0,92.893,1.244,0,2024,2024-05-04
35493,31,admin_,married,university_degree,0,0,5.0,2,213,1,1,0,92.893,1.244,0,2024,2024-05-02
35494,28,admin_,single,university_degree,0,0,5.0,18,192,1,1,0,92.893,1.244,0,2024,2024-05-18
35495,47,management,married,high_school,0,0,5.0,19,57,1,2,0,92.893,1.244,0,2024,2024-05-19
35496,34,admin_,single,university_degree,0,1,5.0,25,16,1,0,1,92.893,1.244,0,2024,2024-05-25
35497,28,admin_,single,university_degree,0,1,5.0,22,442,1,1,0,92.893,1.244,1,2024,2024-05-22
35498,47,management,married,high_school,0,0,5.0,28,245,1,0,1,92.893,1.244,0,2024,2024-05-28
35499,23,blue-collar,single,high_school,0,1,5.0,28,115,1,0,1,92.893,1.244,0,2024,2024-05-28
35500,46,blue-collar,married,basic_9y,0,1,5.0,24,410,1,0,1,92.893,1.244,0,2024,2024-05-24
35501,23,blue-collar,single,high_school,0,1,5.0,8,158,1,1,0,92.893,1.244,0,2024,2024-05-08
35502,34,admin_,single,university_degree,0,0,5.0,26,283,1,0,1,92.893,1.244,0,2024,2024-05-26
35503,44,admin_,married,basic_6y,0,0,5.0,16,217,1,1,0,92.893,1.244,0,2024,2024-05-16
35504,39,admin_,single,professional_course,0,1,5.0,29,97,1,1,0,92.893,1.244,0,2024,2024-05-29
35505,48,blue-collar,married,basic_4y,0,0,5.0,11,420,7,1,0,92.893,1.244,0,2024,2024-05-11
35506,44,admin_,married,basic_6y,0,,5.0,25,608,1,1,0,92.893,1.244,1,2024,2024-05-25
35507,28,blue-collar,single,basic_9y,0,,5.0,7,166,1,0,1,92.893,1.244,0,2024,2024-05-07
