client_id,age,job,marital,education,credit_default,mortgage
33162,59,services,divorced,basic_6y,0,1
33163,35,blue-collar,married,high_school,0,1
33164,47,admin_,divorced,high_school,0,1
33165,44,admin_,divorced,high_school,0,0
33166,45,blue-collar,married,basic_4y,0,1
33167,49,blue-collar,married,basic_6y,,1
33168,28,blue-collar,married,basic_9y,0,1
33169,43,services,married,basic_6y,0,
33170,45,blue-collar,married,basic_4y,0,1
33171,38,admin_,married,basic_9y,0,1
33172,35,technician,married,basic_9y,0,0
33173,48,technician,divorced,basic_9y,,1
33174,48,blue-collar,single,basic_4y,0,1
33175,45,services,married,basic_6y,0,0
33176,48,blue-collar,married,basic_9y,0,1
33177,27,blue-collar,married,basic_9y,0,1
33178,29,blue-collar,married,basic_4y,,0
33179,35,blue-collar,married,high_school,0,1
33180,45,services,married,basic_6y,0,0
33181,26,admin_,single,university_degree,0,1
33182,33,technician,single,professional_course,0,1
33183,41,housemaid,married,basic_4y,0,0
33184,41,housemaid,married,basic_4y,0,1
33185,54,blue-collar,married,basic_4y,0,1
33186,46,entrepreneur,married,high_school,0,1
33187,38,blue-collar,married,basic_6y,0,0
33188,30,admin_,married,university_degree,0,1
33189,46,entrepreneur,married,high_school,0,0
33190,43,admin_,single,university_degree,0,1
33191,26,services,married,basic_9y,0,0
33192,43,admin_,single,university_degree,0,1
33193,36,entrepreneur,single,university_degree,0,1
33194,43,admin_,single,university_degree,0,0
33195,43,admin_,single,university_degree,0,1
33196,38,entrepreneur,married,unknown,,1
33197,54,blue-collar,married,basic_6y,0,1
33198,58,blue-collar,married,basic_4y,,1
33199,29,student,single,high_school,,0
33200,36,entrepreneur,single,university_degree,0,0
33201,43,admin_,single,university_degree,0,1
33202,36,admin_,single,university_degree,0,1
33203,27,blue-collar,single,basic_4y,0,0
33204,35,technician,divorced,university_degree,0,1
33205,39,management,single,university_degree,0,1
33206,59,blue-collar,married,basic_9y,0,1
33207,34,blue-collar,married,basic_6y,0,1
33208,33,services,married,high_school,0,1
33209,37,services,married,high_school,0,0
33210,32,admin_,single,university_degree,0,0
33211,24,student,single,basic_4y,0,1
33212,49,blue-collar,married,basic_9y,,1
33213,30,admin_,married,university_degree,0,0
33214,28,admin_,single,high_school,0,1
33215,50,blue-collar,divorced,basic_4y,0,1
33216,34,admin_,married,high_school,0,1
33217,59,blue-collar,married,basic_9y,0,0
33218,41,management,married,high_school,,1
33219,33,blue-collar,married,high_school,,0
33220,39,management,single,university_degree,0,0
33221,38,entrepreneur,married,unknown,,0
33222,57,retired,divorced,basic_9y,0,1
33223,41,management,married,high_school,,0
33224,36,admin_,married,high_school,0,1
33225,26,blue-collar,married,basic_9y,0,1
33226,36,admin_,single,university_degree,0,0
33227,37,admin_,married,university_degree,0,1
33228,38,student,divorced,unknown,0,0
33229,48,admin_,divorced,university_degree,0,0
33230,33,blue-collar,single,basic_6y,0,1
33231,34,admin_,divorced,professional_course,0,1
33232,44,blue-collar,divorced,basic_9y,0,1
33233,44,management,married,basic_9y,0,0
33234,55,blue-collar,married,basic_4y,,1
33235,31,blue-collar,married,basic_9y,0,1
33236,45,admin_,married,university_degree,0,1
33237,39,blue-collar,single,basic_4y,0,1
33238,31,blue-collar,married,high_school,0,1
33239,36,blue-collar,married,basic_4y,0,0
33240,32,entrepreneur,married,high_school,0,
33241,36,blue-collar,married,basic_4y,0,1
33242,26,services,single,university_degree,0,1
33243,26,blue-collar,married,basic_4y,0,0
33244,26,blue-collar,married,basic_4y,0,0
33245,32,blue-collar,single,high_school,0,1
33246,40,blue-collar,single,high_school,,0
33247,28,technician,married,basic_9y,0,1
33248,28,admin_,single,high_school,0,1
33249,36,admin_,single,university_degree,0,0
33250,28,technician,married,basic_9y,0,0
33251,36,admin_,single,university_degree,0,0
33252,37,admin_,single,high_school,,0
33253,54,management,divorced,professional_course,0,1
33254,36,admin_,divorced,high_school,0,0
33255,38,blue-collar,married,basic_9y,0,0
33256,32,blue-collar,single,high_school,0,1
33257,29,blue-collar,married,basic_6y,0,0
33258,42,blue-collar,married,basic_4y,0,0
33259,29,blue-collar,married,basic_6y,0,0
33260,34,self-employed,single,university_degree,0,1
33261,31,blue-collar,married,basic_9y,0,1
33262,27,services,married,high_school,0,1
33263,27,student,single,high_school,0,1
33264,42,blue-collar,married,basic_4y,0,0
33265,31,admin_,married,university_degree,0,1
33266,34,blue-collar,single,basic_9y,0,1
33267,26,services,married,basic_9y,0,0
33268,21,services,single,high_school,0,0
33269,29,services,married,basic_9y,0,0
33270,35,admin_,single,basic_9y,0,1
33271,26,services,single,university_degree,0,1
33272,34,blue-collar,single,basic_9y,0,1
33273,53,unemployed,married,basic_9y,,0
33274,29,services,married,basic_9y,0,0
33275,33,self-employed,single,high_school,0,0
33276,33,self-employed,single,high_school,0,1
33277,46,technician,married,professional_course,0,0
33278,33,self-employed,single,high_school,0,0
33279,36,services,single,high_school,,1
33280,51,blue-collar,married,basic_6y,0,1
33281,33,self-employed,single,high_school,0,1
33282,31,services,single,high_school,0,1
33283,31,blue-collar,married,basic_9y,0,0
33284,38,technician,married,professional_course,0,0
33285,34,admin_,divorced,university_degree,0,1
33286,31,services,single,high_school,0,1
33287,43,admin_,married,high_school,0,1
33288,34,unemployed,single,high_school,0,1
33289,34,admin_,divorced,university_degree,0,1
33290,33,blue-collar,married,high_school,,0
33291,39,admin_,married,university_degree,0,0
33292,32,services,single,university_degree,0,1
33293,47,admin_,divorced,high_school,0,0
33294,43,technician,married,university_degree,,
33295,53,technician,single,professional_course,,0
33296,36,blue-collar,married,basic_9y,0,0
33297,32,services,single,university_degree,0,1
33298,51,blue-collar,married,basic_6y,,1
33299,31,admin_,single,university_degree,0,0
33300,47,admin_,divorced,high_school,0,1
33301,28,blue-collar,married,basic_4y,0,0
33302,28,blue-collar,married,basic_4y,0,0
33303,42,blue-collar,married,basic_9y,,1
33304,41,blue-collar,married,basic_6y,0,0
33305,33,blue-collar,single,basic_6y,0,1
33306,31,blue-collar,married,basic_9y,0,0
33307,28,blue-collar,married,basic_4y,0,0
33308,43,services,married,high_school,0,1
33309,29,admin_,single,professional_course,0,1
33310,49,blue-collar,married,basic_9y,,0
33311,28,blue-collar,married,basic_4y,0,0
33312,50,technician,married,basic_6y,,0
33313,35,blue-collar,married,basic_9y,0,1
33314,34,blue-collar,divorced,basic_9y,,1
33315,35,blue-collar,unknown,basic_9y,0,0
33316,32,blue-collar,divorced,basic_9y,0,1
33317,41,management,married,high_school,,1
33318,37,admin_,divorced,university_degree,0,1
33319,41,blue-collar,married,basic_9y,0,1
33320,33,blue-collar,married,high_school,0,1
33321,39,technician,single,professional_course,0,0
33322,43,blue-collar,married,basic_4y,0,1
33323,27,services,married,high_school,0,0
33324,39,technician,single,professional_course,0,1
33325,39,technician,single,professional_course,0,1
33326,32,technician,single,university_degree,0,0
33327,39,technician,single,professional_course,0,1
33328,39,technician,single,professional_course,0,0
33329,39,technician,single,professional_course,0,0
33330,50,services,married,university_degree,,0
33331,43,technician,single,university_degree,0,0
33332,39,technician,married,high_school,0,1
33333,33,blue-collar,single,basic_4y,0,1
33334,29,admin_,married,university_degree,0,0
33335,33,blue-collar,single,basic_4y,0,0
33336,30,admin_,married,high_school,0,1
33337,32,blue-collar,single,basic_9y,0,1
33338,33,blue-collar,single,basic_4y,0,0
33339,26,services,single,basic_9y,,1
33340,37,admin_,married,high_school,0,1
33341,32,technician,divorced,professional_course,0,1
33342,43,blue-collar,married,basic_4y,0,1
33343,28,unemployed,married,high_school,,0
33344,47,entrepreneur,divorced,basic_9y,0,0
33345,53,technician,single,professional_course,,0
33346,55,admin_,married,high_school,,0
33347,38,blue-collar,married,basic_9y,0,1
33348,46,blue-collar,married,basic_9y,,0
33349,33,housemaid,married,basic_9y,0,1
33350,27,technician,single,professional_course,0,0
33351,38,services,divorced,basic_6y,0,
33352,55,blue-collar,married,basic_9y,,0
33353,35,services,unknown,high_school,0,0
33354,48,management,married,basic_9y,0,1
33355,32,blue-collar,single,basic_9y,0,1
33356,36,blue-collar,married,high_school,0,0
33357,33,services,married,basic_9y,0,0
33358,35,technician,single,university_degree,0,1
33359,48,management,married,basic_9y,0,1
33360,33,technician,divorced,high_school,0,0
33361,33,technician,divorced,high_school,0,1
33362,33,technician,divorced,high_school,0,1
33363,35,blue-collar,married,basic_9y,,0
33364,40,blue-collar,single,basic_4y,0,0
33365,56,blue-collar,divorced,basic_4y,,1
33366,32,services,married,professional_course,0,1
33367,45,blue-collar,married,basic_4y,0,0
33368,28,management,single,university_degree,0,1
33369,42,blue-collar,single,basic_6y,0,0
33370,42,blue-collar,married,basic_4y,0,0
33371,49,blue-collar,married,basic_6y,,0
33372,29,blue-collar,single,basic_9y,0,1
33373,32,admin_,married,university_degree,0,1
33374,50,entrepreneur,married,university_degree,0,0
33375,30,admin_,single,basic_9y,0,0
33376,42,blue-collar,married,basic_4y,0,1
33377,43,blue-collar,single,high_school,,1
33378,41,management,married,university_degree,0,
33379,31,unemployed,married,professional_course,0,
33380,28,services,single,high_school,0,0
33381,28,admin_,single,basic_9y,0,0
33382,48,blue-collar,married,basic_9y,0,0
33383,54,retired,divorced,professional_course,0,1
33384,34,services,married,high_school,,0
33385,55,admin_,married,high_school,,1
33386,28,admin_,single,basic_9y,0,0
33387,36,blue-collar,married,basic_9y,0,0
33388,29,blue-collar,married,high_school,0,1
33389,23,blue-collar,single,basic_9y,0,1
33390,26,blue-collar,married,basic_4y,0,1
33391,43,management,married,basic_6y,,1
33392,55,admin_,married,high_school,,1
33393,29,admin_,married,high_school,0,1
33394,39,blue-collar,married,basic_4y,0,0
33395,42,blue-collar,married,basic_9y,,1
33396,31,technician,single,professional_course,0,0
33397,33,blue-collar,single,basic_4y,0,
33398,39,technician,single,professional_course,0,0
33399,32,blue-collar,married,basic_9y,0,1
33400,33,services,divorced,high_school,0,0
33401,36,admin_,married,high_school,0,1
33402,59,housemaid,divorced,basic_6y,,1
33403,28,blue-collar,single,basic_6y,,1
33404,32,technician,single,university_degree,0,1
33405,37,technician,single,university_degree,0,0
33406,39,blue-collar,single,basic_6y,0,1
33407,37,technician,single,university_degree,0,1
33408,33,services,married,basic_9y,0,0
33409,27,self-employed,married,university_degree,0,1
33410,31,admin_,single,university_degree,0,1
33411,44,unemployed,married,high_school,0,1
33412,31,blue-collar,single,basic_9y,0,1
33413,41,blue-collar,married,basic_6y,0,1
33414,35,technician,single,university_degree,0,0
33415,35,blue-collar,married,basic_9y,0,1
33416,48,management,married,basic_9y,0,1
33417,34,admin_,single,university_degree,0,0
33418,33,blue-collar,married,basic_9y,0,1
33419,35,blue-collar,married,basic_9y,0,0
33420,34,admin_,single,university_degree,0,0
33421,41,housemaid,married,basic_6y,0,1
33422,33,services,married,basic_6y,0,1
33423,28,admin_,single,high_school,0,1
33424,48,blue-collar,single,basic_4y,0,1
33425,36,admin_,single,basic_9y,0,1
33426,29,admin_,single,high_school,0,1
33427,49,retired,married,basic_4y,,1
33428,49,retired,married,basic_4y,,0
33429,28,technician,single,basic_9y,0,0
33430,26,services,single,basic_9y,,1
33431,25,technician,married,university_degree,0,1
33432,25,technician,married,university_degree,0,0
33433,28,technician,single,basic_9y,0,1
33434,33,technician,single,university_degree,0,1
33435,31,blue-collar,single,basic_9y,0,
33436,35,admin_,single,university_degree,0,1
33437,29,services,married,high_school,0,1
33438,32,technician,single,high_school,0,1
33439,35,admin_,single,high_school,0,0
33440,27,admin_,single,high_school,,1
33441,28,technician,divorced,professional_course,0,1
33442,28,technician,divorced,professional_course,0,0
33443,32,admin_,single,high_school,0,0
33444,45,admin_,married,high_school,,0
33445,32,admin_,single,university_degree,0,1
33446,57,housemaid,married,basic_4y,,1
33447,31,blue-collar,married,basic_9y,0,1
33448,51,blue-collar,married,basic_6y,0,1
33449,25,technician,single,professional_course,0,1
33450,27,technician,single,professional_course,0,0
33451,41,blue-collar,married,basic_6y,,0
33452,56,admin_,married,university_degree,0,1
33453,55,blue-collar,married,basic_9y,,0
33454,28,management,married,basic_9y,0,1
33455,55,blue-collar,married,basic_4y,,1
33456,41,blue-collar,married,basic_6y,,0
33457,49,entrepreneur,married,university_degree,0,0
33458,31,services,single,high_school,0,0
33459,29,technician,single,university_degree,0,1
33460,28,technician,single,basic_9y,0,1
33461,33,self-employed,married,basic_9y,0,
33462,37,technician,single,university_degree,0,0
33463,31,technician,single,professional_course,0,0
33464,47,blue-collar,married,basic_9y,0,0
33465,48,admin_,divorced,university_degree,0,0
33466,22,blue-collar,married,basic_9y,0,
33467,38,admin_,single,high_school,0,1
33468,28,blue-collar,single,basic_9y,0,1
33469,35,admin_,single,basic_9y,0,1
33470,43,admin_,single,university_degree,0,0
33471,50,blue-collar,married,basic_9y,,0
33472,31,unemployed,married,professional_course,0,1
33473,29,admin_,married,high_school,0,0
33474,27,student,single,high_school,0,0
33475,30,technician,single,professional_course,0,0
33476,31,technician,married,professional_course,0,1
33477,43,blue-collar,married,basic_4y,0,0
33478,48,blue-collar,married,basic_9y,0,0
33479,32,blue-collar,married,basic_9y,,0
33480,45,blue-collar,married,basic_6y,0,1
33481,32,management,single,university_degree,0,1
33482,27,blue-collar,single,basic_9y,0,1
33483,34,blue-collar,married,basic_9y,0,0
33484,40,services,single,high_school,0,1
33485,27,technician,single,professional_course,0,0
33486,34,technician,married,professional_course,0,0
33487,32,management,single,university_degree,,1
33488,44,admin_,divorced,high_school,0,1
33489,34,blue-collar,married,basic_6y,,1
33490,53,technician,married,professional_course,0,0
33491,39,admin_,married,university_degree,0,0
33492,45,blue-collar,married,basic_4y,0,1
33493,33,technician,divorced,professional_course,0,1
33494,24,admin_,single,high_school,,0
33495,42,services,married,basic_6y,0,0
33496,40,services,single,high_school,0,1
33497,57,blue-collar,married,basic_6y,,1
33498,43,blue-collar,married,basic_4y,0,1
33499,34,admin_,married,high_school,0,1
33500,27,technician,married,professional_course,0,0
33501,27,blue-collar,married,basic_4y,0,0
33502,41,blue-collar,married,basic_6y,0,0
33503,31,services,married,high_school,0,1
33504,33,technician,single,professional_course,0,1
33505,49,technician,divorced,professional_course,0,1
33506,34,technician,single,university_degree,0,0
33507,32,services,married,high_school,0,0
33508,35,admin_,single,university_degree,0,1
33509,35,blue-collar,single,high_school,0,1
33510,29,blue-collar,married,basic_9y,0,1
33511,31,services,single,high_school,0,1
33512,38,blue-collar,married,basic_6y,0,0
33513,33,blue-collar,single,basic_4y,0,1
33514,51,blue-collar,divorced,basic_4y,0,1
33515,30,student,single,university_degree,0,1
33516,32,technician,single,university_degree,0,1
33517,28,services,single,high_school,0,1
33518,32,technician,single,university_degree,,1
33519,34,housemaid,single,high_school,0,0
33520,38,admin_,married,high_school,0,1
33521,35,blue-collar,married,high_school,0,0
33522,28,student,single,university_degree,,0
33523,59,housemaid,divorced,basic_6y,,1
33524,36,blue-collar,married,unknown,0,1
33525,36,blue-collar,single,university_degree,0,1
33526,32,entrepreneur,married,high_school,0,1
33527,38,admin_,divorced,university_degree,0,0
33528,32,blue-collar,married,basic_4y,0,0
33529,27,services,married,basic_6y,0,0
33530,35,blue-collar,married,basic_9y,0,0
33531,31,services,single,high_school,0,1
33532,57,retired,divorced,basic_9y,0,1
33533,36,services,divorced,basic_9y,0,0
33534,28,management,single,university_degree,0,1
33535,36,services,single,high_school,0,1
33536,43,blue-collar,married,basic_9y,0,1
33537,35,services,divorced,high_school,0,1
33538,28,student,single,university_degree,,1
33539,29,services,married,high_school,0,1
33540,37,technician,single,university_degree,0,1
33541,32,blue-collar,single,professional_course,0,0
33542,30,self-employed,married,professional_course,0,1
33543,45,admin_,married,university_degree,0,0
33544,32,technician,single,high_school,0,1
33545,27,management,married,university_degree,0,1
33546,33,technician,single,high_school,0,0
33547,33,technician,divorced,high_school,0,1
33548,38,services,divorced,basic_6y,0,1
33549,32,management,single,professional_course,0,1
33550,31,technician,married,professional_course,0,1
33551,46,admin_,married,basic_9y,,0
33552,33,blue-collar,married,basic_9y,0,1
33553,46,technician,married,professional_course,0,1
33554,49,admin_,divorced,high_school,0,1
33555,47,blue-collar,divorced,basic_4y,,0
33556,32,admin_,single,university_degree,0,1
33557,28,services,single,high_school,0,1
33558,32,admin_,single,high_school,0,1
33559,46,management,married,high_school,,0
33560,46,blue-collar,married,basic_9y,,0
33561,54,blue-collar,married,basic_4y,0,0
33562,48,admin_,divorced,university_degree,0,0
33563,35,admin_,single,high_school,0,0
33564,33,services,married,high_school,0,1
33565,50,entrepreneur,married,university_degree,0,1
33566,41,technician,single,professional_course,0,1
33567,36,services,divorced,basic_9y,0,0
33568,33,blue-collar,married,basic_4y,0,0
33569,27,technician,single,professional_course,0,0
33570,44,admin_,divorced,high_school,0,1
33571,36,technician,married,professional_course,0,0
33572,42,blue-collar,married,basic_4y,0,1
33573,31,admin_,married,high_school,0,
33574,34,self-employed,single,university_degree,0,1
33575,59,admin_,divorced,university_degree,,
33576,28,technician,married,basic_9y,0,0
33577,28,blue-collar,married,high_school,0,
33578,33,blue-collar,single,professional_course,0,0
33579,33,management,married,basic_9y,,1
33580,28,unemployed,married,high_school,,1
33581,29,technician,single,professional_course,0,0
33582,38,admin_,single,high_school,0,0
33583,37,services,divorced,basic_6y,0,0
33584,26,self-employed,married,basic_4y,0,1
33585,34,services,married,high_school,,0
33586,33,blue-collar,single,basic_4y,0,0
33587,33,blue-collar,married,basic_6y,0,1
33588,53,technician,married,basic_6y,,1
33589,35,admin_,married,high_school,0,1
33590,53,technician,married,professional_course,0,1
33591,38,admin_,divorced,university_degree,0,0
33592,32,admin_,single,university_degree,0,0
33593,49,blue-collar,married,high_school,0,1
33594,42,self-employed,divorced,high_school,0,1
33595,34,blue-collar,married,basic_9y,0,1
33596,31,technician,married,high_school,,0
33597,30,admin_,married,university_degree,0,0
33598,34,admin_,married,high_school,0,0
33599,42,services,single,high_school,0,1
33600,34,blue-collar,married,basic_4y,0,0
33601,42,blue-collar,married,basic_4y,0,0
33602,37,services,married,high_school,0,0
33603,53,self-employed,married,basic_9y,0,1
33604,38,student,divorced,unknown,0,1
33605,34,blue-collar,married,basic_9y,,1
33606,27,blue-collar,single,basic_9y,0,1
33607,33,blue-collar,married,basic_9y,0,1
33608,25,student,single,university_degree,0,1
33609,43,blue-collar,married,basic_6y,0,0
33610,35,admin_,single,high_school,0,0
33611,35,blue-collar,single,high_school,0,1
33612,55,blue-collar,divorced,basic_9y,0,0
33613,34,admin_,married,high_school,0,1
33614,31,technician,married,high_school,,1
33615,43,technician,married,basic_4y,0,1
33616,47,admin_,divorced,university_degree,,0
33617,35,entrepreneur,married,university_degree,0,1
33618,42,services,single,basic_6y,0,1
33619,37,admin_,divorced,university_degree,,1
33620,38,technician,single,professional_course,0,1
33621,33,blue-collar,married,basic_4y,0,0
33622,26,blue-collar,single,basic_9y,0,1
33623,30,technician,single,high_school,0,1
33624,26,student,single,high_school,0,0
33625,39,admin_,married,basic_9y,,1
33626,27,admin_,single,high_school,0,1
33627,43,blue-collar,married,basic_6y,,1
33628,25,admin_,married,high_school,0,1
33629,26,student,single,high_school,0,1
33630,33,blue-collar,single,university_degree,0,1
33631,55,management,married,basic_4y,0,1
33632,40,blue-collar,single,basic_9y,0,1
33633,35,technician,single,university_degree,0,1
33634,38,self-employed,married,basic_9y,0,1
33635,41,services,married,high_school,0,1
33636,29,management,divorced,basic_9y,0,1
33637,53,services,married,high_school,0,1
33638,34,services,divorced,basic_6y,,1
33639,55,blue-collar,divorced,basic_4y,,1
33640,38,blue-collar,single,basic_9y,0,1
33641,51,blue-collar,divorced,basic_9y,0,0
33642,57,admin_,married,basic_4y,,1
33643,24,housemaid,married,basic_9y,0,1
33644,47,blue-collar,married,basic_4y,,1
33645,35,admin_,single,high_school,0,1
33646,32,blue-collar,married,basic_6y,,1
33647,34,services,divorced,basic_6y,,
33648,43,self-employed,divorced,basic_9y,0,1
33649,36,blue-collar,divorced,basic_9y,,1
33650,53,blue-collar,single,unknown,0,1
33651,42,services,married,high_school,0,1
33652,36,blue-collar,divorced,basic_9y,,0
33653,43,admin_,married,high_school,0,1
33654,38,self-employed,married,basic_9y,0,1
33655,43,admin_,married,high_school,0,1
33656,36,blue-collar,married,basic_9y,,1
33657,26,student,single,high_school,0,0
33658,37,blue-collar,married,basic_9y,0,0
33659,36,blue-collar,married,basic_9y,,1
33660,28,blue-collar,single,basic_6y,0,0
33661,29,blue-collar,single,basic_9y,0,1
33662,37,admin_,divorced,university_degree,,1
33663,55,blue-collar,divorced,basic_4y,,0
33664,37,services,married,basic_9y,,1
33665,31,blue-collar,married,basic_9y,,1
33666,29,self-employed,single,professional_course,0,1
33667,35,blue-collar,married,basic_9y,0,0
33668,28,blue-collar,single,basic_9y,0,1
33669,36,blue-collar,divorced,basic_9y,0,0
33670,35,technician,married,professional_course,0,0
33671,29,technician,single,professional_course,0,1
33672,36,blue-collar,divorced,basic_9y,0,1
33673,27,blue-collar,married,high_school,0,
33674,43,blue-collar,married,basic_4y,0,1
33675,36,blue-collar,married,basic_6y,0,1
33676,30,blue-collar,single,high_school,0,0
33677,33,technician,single,university_degree,0,0
33678,23,student,single,high_school,0,1
33679,36,blue-collar,married,high_school,0,1
33680,23,services,married,high_school,0,0
33681,29,blue-collar,divorced,basic_9y,0,1
33682,25,blue-collar,single,basic_6y,,0
33683,41,blue-collar,married,basic_9y,0,1
33684,29,blue-collar,married,high_school,0,1
33685,34,admin_,married,university_degree,0,0
33686,44,admin_,married,high_school,0,1
33687,41,blue-collar,married,basic_9y,0,1
33688,34,admin_,married,university_degree,0,0
33689,27,blue-collar,single,basic_9y,0,1
33690,58,blue-collar,married,basic_4y,,1
33691,48,admin_,divorced,university_degree,0,1
33692,30,blue-collar,single,basic_9y,0,1
33693,35,self-employed,single,high_school,0,1
33694,28,technician,married,basic_9y,0,1
33695,28,admin_,married,high_school,0,1
33696,35,self-employed,single,high_school,0,1
33697,41,services,married,high_school,0,1
33698,32,blue-collar,single,basic_9y,,1
33699,28,technician,married,basic_9y,0,1
33700,29,blue-collar,married,high_school,0,1
33701,35,technician,married,professional_course,0,1
33702,31,admin_,single,high_school,0,1
33703,51,blue-collar,divorced,basic_9y,0,0
33704,43,technician,single,high_school,0,1
33705,29,admin_,single,basic_9y,0,0
33706,35,management,married,high_school,0,1
33707,27,self-employed,married,basic_9y,0,1
33708,49,admin_,married,basic_4y,0,1
33709,41,blue-collar,married,basic_9y,0,0
33710,42,blue-collar,married,basic_4y,0,1
33711,41,blue-collar,married,basic_9y,0,0
33712,32,blue-collar,single,basic_9y,,0
33713,28,student,single,high_school,0,1
33714,53,retired,divorced,university_degree,0,1
33715,26,blue-collar,single,basic_9y,0,1
33716,38,admin_,married,university_degree,0,1
33717,32,unemployed,single,university_degree,0,1
33718,31,admin_,single,high_school,0,1
33719,55,retired,divorced,basic_4y,,0
33720,43,admin_,married,high_school,0,0
33721,38,blue-collar,single,basic_9y,,1
33722,34,services,single,high_school,0,1
33723,37,admin_,married,university_degree,0,1
33724,53,services,married,high_school,0,1
33725,33,services,single,basic_6y,,1
33726,31,admin_,single,university_degree,0,1
33727,43,self-employed,single,high_school,,0
33728,30,technician,single,high_school,0,1
33729,34,technician,single,professional_course,0,1
33730,53,blue-collar,married,basic_6y,,1
33731,34,blue-collar,single,high_school,0,1
33732,36,services,divorced,high_school,0,1
33733,51,admin_,divorced,basic_9y,0,1
33734,44,technician,married,professional_course,,1
33735,37,technician,divorced,professional_course,0,1
33736,38,self-employed,married,basic_9y,0,0
33737,31,unemployed,married,basic_9y,0,1
33738,43,blue-collar,married,basic_4y,,1
33739,36,blue-collar,married,basic_6y,,1
33740,53,management,married,university_degree,0,1
33741,33,admin_,divorced,university_degree,0,1
33742,27,admin_,single,high_school,0,1
33743,43,blue-collar,married,basic_4y,0,0
33744,42,blue-collar,divorced,basic_6y,0,0
33745,24,technician,married,professional_course,0,0
33746,31,unemployed,married,basic_9y,0,0
33747,28,blue-collar,single,high_school,0,1
33748,40,blue-collar,single,basic_9y,0,1
33749,27,admin_,single,high_school,0,1
33750,44,blue-collar,married,basic_4y,,0
33751,36,services,married,basic_9y,0,0
33752,30,entrepreneur,married,university_degree,0,0
33753,33,admin_,divorced,university_degree,0,0
33754,34,blue-collar,married,high_school,0,1
33755,33,admin_,single,university_degree,0,0
33756,35,blue-collar,married,basic_6y,0,0
33757,34,management,married,university_degree,0,0
33758,23,blue-collar,married,basic_9y,0,1
33759,24,student,single,high_school,0,1
33760,34,blue-collar,married,high_school,0,0
33761,38,blue-collar,married,basic_6y,,1
33762,57,services,married,high_school,,0
33763,36,services,single,high_school,0,0
33764,33,technician,single,university_degree,0,1
33765,32,blue-collar,single,basic_4y,0,0
33766,31,management,single,university_degree,0,1
33767,42,admin_,divorced,high_school,0,1
33768,29,admin_,single,high_school,0,0
33769,43,management,married,university_degree,0,1
33770,44,housemaid,married,basic_4y,0,1
33771,34,admin_,married,university_degree,0,1
33772,29,management,married,university_degree,0,0
33773,24,student,single,high_school,0,0
33774,31,technician,single,professional_course,0,1
33775,34,housemaid,single,high_school,0,0
33776,37,services,single,basic_6y,0,1
33777,35,admin_,divorced,high_school,0,0
33778,35,admin_,divorced,high_school,0,1
33779,41,blue-collar,married,basic_9y,,1
33780,32,blue-collar,married,high_school,0,1
33781,33,services,single,basic_6y,,0
33782,41,services,married,high_school,0,1
33783,29,admin_,single,high_school,0,0
33784,29,admin_,single,high_school,0,1
33785,31,admin_,married,university_degree,0,0
33786,35,admin_,single,high_school,0,0
33787,49,blue-collar,married,basic_9y,,0
33788,29,admin_,single,basic_9y,0,1
33789,24,admin_,married,basic_9y,0,1
33790,33,blue-collar,single,university_degree,,0
33791,29,admin_,married,university_degree,0,0
33792,23,student,single,high_school,0,1
33793,42,services,single,basic_6y,0,1
33794,29,admin_,married,university_degree,0,0
33795,53,management,married,university_degree,0,0
33796,25,blue-collar,single,high_school,0,1
33797,24,services,single,high_school,0,0
33798,31,technician,single,professional_course,0,0
33799,33,services,married,high_school,0,1
33800,35,entrepreneur,married,university_degree,0,0
33801,33,services,single,basic_6y,,0
33802,30,technician,single,university_degree,0,1
33803,52,admin_,married,basic_9y,0,0
33804,31,self-employed,married,basic_9y,0,0
33805,29,blue-collar,married,basic_9y,0,1
33806,39,blue-collar,single,university_degree,0,0
33807,39,blue-collar,married,basic_4y,0,0
33808,28,admin_,married,high_school,0,0
33809,59,admin_,divorced,high_school,0,
33810,46,admin_,married,high_school,,1
33811,41,technician,married,basic_9y,0,1
33812,36,admin_,married,university_degree,0,1
33813,28,blue-collar,single,high_school,0,1
33814,48,blue-collar,married,basic_6y,0,0
33815,39,blue-collar,divorced,basic_6y,,0
33816,34,blue-collar,married,basic_6y,0,0
33817,39,technician,divorced,professional_course,0,0
33818,39,blue-collar,divorced,basic_6y,,1
33819,39,blue-collar,divorced,basic_6y,,1
33820,58,retired,married,basic_4y,,1
33821,31,blue-collar,married,basic_4y,0,1
33822,55,blue-collar,married,basic_4y,,
33823,41,entrepreneur,married,university_degree,0,1
33824,43,blue-collar,married,basic_4y,0,1
33825,37,technician,divorced,professional_course,0,0
33826,38,self-employed,married,basic_9y,0,0
33827,30,blue-collar,married,basic_9y,,0
33828,29,services,single,basic_6y,0,1
33829,37,technician,divorced,professional_course,0,0
33830,30,blue-collar,married,basic_9y,,0
33831,43,blue-collar,married,basic_4y,0,0
33832,39,admin_,divorced,basic_9y,0,0
33833,36,blue-collar,married,basic_9y,,0
33834,38,technician,married,university_degree,0,1
33835,30,admin_,single,high_school,0,1
33836,29,blue-collar,married,professional_course,0,0
33837,31,management,single,university_degree,0,0
33838,30,services,single,high_school,0,1
33839,31,unemployed,married,basic_9y,0,1
33840,29,blue-collar,single,basic_9y,0,1
33841,41,blue-collar,married,basic_4y,,0
